stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
4146,2405021-01402,"Dzierżno Piaskowa",50.3786757400,18.5899937100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405021-01402/"
4045,2478011-03801,"Makoszowy Sejmowa",50.2637020600,18.7599968700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-03801/"
3478,2413092-07002,"Zbrosławice Piaskowa nż",50.4153133100,18.7601899800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-07002/"
8413,2478011-20702,"Mikulczyce KSSE Donnersmarcka-Wilczka",50.3502183200,18.7924837800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-20702/"
2545,2478011-06901,"Rokitnica Budowlana",50.3643808700,18.7856072100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-06901/"
5444,2469011-34602,"Zarzecze Osiedle Grota nż",50.1817526000,18.9358317600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-34602/"
7988,GR13902,"granica KATO - TYCH (Kostuchna)",50.1746557498,19.0167420365,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR13902/"
2396,2475011-09801,"Porąbka Osiedle Juliusz II",50.2709852000,19.2323410800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-09801/"
7893,2413082-02602,"Brynek nż",50.5222468200,18.7229072800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413082-02602/"
3556,2462011-01212,"Bytom Dworzec",50.3438853500,18.9135694200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-01212/"
8180,2466011-23502,"Ligota Zabrska Okrężna SSE nż",50.2666648300,18.7041210900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-23502/"
481,2469011-02801,"Dąb Kościół",50.2715509700,18.9941276300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-02801/"
1368,2472011-06802,"Kochłowice Szyb Alina",50.2563358000,18.8804340300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-06802/"
2971,2469011-24802,"Szopienice Kościół",50.2623234900,19.0951120600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-24802/"
5063,2463011-03101,"Chorzów Hala Sportowa",50.2855453900,18.9410781600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-03101/"
5299,2469011-25302,"Szopienice Roździeńska nż",50.2621726000,19.0717017400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-25302/"
304,2469011-14901,"Ligota Kolejowa LIBERO",50.2230936500,18.9854097100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-14901/"
449,2416055-00701,"Chruszczobród Stawowa",50.4206458600,19.3057143600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2416055-00701/"
2997,2465011-07101,"Łęka Kościół",50.3570880700,19.3589240300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-07101/"
690,2470011-03002,"Dziećkowice Leśniczówka",50.1826484700,19.1906630700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-03002/"
6034,2405065-02701,"Kozłów",50.3024917400,18.5585689500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405065-02701/"
11670,2462011-03302t,"Bytom Piłkarska nż",50.3587244000,18.9031731800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-03302t/"
4427,2475011-03302t,"Klimontów Kolonia Pstrowskiego",50.2736526600,19.1868328800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-03302t/"
1411,2463011-06402,"Chorzów Stary Szyb Prezydent",50.2977079000,18.9685404600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-06402/"
1068,2401062-02402,"Gródków Grodziecka",50.3621394200,19.1057986000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401062-02402/"
3763,2466011-10402,"Osiedle Kopernika Perseusza",50.3220565000,18.6493181900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-10402/"
383,2472011-01801,"Bykowina Poloczka",50.2641272900,18.8928735000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-01801/"
400,2466011-02201,"Gliwice Rybnicka",50.2841636100,18.6632287500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-02201/"
118,2474011-00101,"Bańgów Krupanka",50.3281252700,19.0261578300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-00101/"
2519,2408021-03701,"Reta Wyzwolenia",50.1766573400,18.8934206700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-03701/"
483,2469011-02802,"Dąb Kościół",50.2707040400,18.9954304400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-02802/"
1469,2469011-12801,"Koszutka GIG",50.2710332000,19.0248489100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-12801/"
10841,2470011-11331,"Mysłowice Centrum Handlowe",50.2495486500,19.1196059900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-11331/"
10749,2408031-02901,"Zgoń Sklep",50.0823976100,18.8310432200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408031-02901/"
775,2478011-09809,"Zabrze Goethego",50.3052256600,18.7822484700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-09809/"
3843,2413062-04001,"Pyrzowice Szkoła",50.4614697900,19.0713205300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413062-04001/"
313,2470011-01801,"Brzęczkowice Osiedle Powstańców",50.2179726000,19.1578006500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-01801/"
8,2408021-05101,"Śmiłowice Stracona Wioska",50.2084594300,18.8518142400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-05101/"
1056,2401081-00602,"Groniec Kozibródek",50.2880128300,19.3148767900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401081-00602/"
413,2472011-02401,"Chebzie Rondo",50.3008124600,18.8817262400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-02401/"
3850,2401052-01801,"Nowa Wieś Skrzyżowanie",50.4513136400,19.0953070000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-01801/"
6058,2465011-17302,"Strzemieszyce DK 94",50.3060452200,19.3401801300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-17302/"
1551,2414031-00301,"Lędziny Kościół",50.1287256400,19.1038084000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414031-00301/"
4025,2401052-04101,"Przeczyce Targowa",50.4368341700,19.1593777900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-04101/"
2675,2401081-02702,"Sławków Wrocławska",50.3024190300,19.3755617700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401081-02702/"
2624,2466011-17402,"Gliwice Płażyńskiego nż",50.2698235500,18.6871158800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-17402/"
1588,2469011-14502,"Ligota Ośrodek Zdrowia",50.2301359100,18.9715480500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-14502/"
9,2408021-05102,"Śmiłowice Stracona Wioska",50.2072440600,18.8532411800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-05102/"
6149,2477011-02602,"Mąkołowiec Bociania",50.1468348100,18.9812254600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-02602/"
9996,2401011-08302,"Os. Syberka Kościół",50.3195657500,19.1152393600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-08302/"
7954,2413092-01202,"Miedary Ferma nż",50.4630292900,18.7441683100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-01202/"
10489,2463011-12031,"Chorzów Wolności Tymczasowy",50.2911051500,18.9448295600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-12031/"
2049,2462011-09802,"Osiedle Ziętka Hlonda nż",50.3988413500,18.8824081400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-09802/"
3486,2476011-03302,"Zgoda Skrzyżowanie",50.2835093100,18.9153289500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2476011-03302/"
1021,GR19101,"granica ZABR - ZBRO (Rokitnica)",50.3706803018,18.7841792454,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR19101/"
2488,2414031-01602,"Rachowy Ośrodek Zdrowia",50.1203824400,19.1255497700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414031-01602/"
11657,2463011-03901t,"Chorzów Nowa",50.3089591600,18.9511348700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-03901t/"
1520,2401011-06102,"Ksawera Staszica",50.3267649900,19.1518676000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-06102/"
8106,2469011-10505t,"Brynów Centrum Przesiadkowe",50.2264460500,18.9953231600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-10505t/"
10429,2469011-41331,"Załęże Pukowca",50.2608808500,18.9967930100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-41331/"
3319,2466011-17801,"Wójtowa Wieś Dolnej Wsi",50.2876293600,18.6381816600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-17801/"
8880,2414011-03006,"Bieruń Hager",50.0949369300,19.1078701200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414011-03006/"
171,2472011-00502,"Bielszowice Kopalnia",50.2679955600,18.8371109900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-00502/"
1609,2466011-04202,"Gliwice Lipowa",50.3024540400,18.6885058800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-04202/"
6146,2477011-02901,"Mąkołowiec Szpakowa",50.1401075800,18.9748203500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-02901/"
3511,2470011-09101,"Wesoła Pogodna",50.2050371000,19.1010343800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-09101/"
6113,2477011-10501,"Tychy Skałka",50.1100654600,18.9799272800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-10501/"
4898,2478011-01501,"Biskupice Ziemska nż",50.3277901100,18.8340845100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-01501/"
51,2405042-01102,"Żernica Górnicza",50.2436185600,18.6121285300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405042-01102/"
2048,2462011-09801,"Osiedle Ziętka Hlonda nż",50.3986840500,18.8823008500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-09801/"
4698,2478011-09302t,"Zabrze Urząd Stanu Cywilnego",50.3062096800,18.7746310000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-09302t/"
1617,2463011-08301,"Maciejkowice Michałkowicka",50.3210317100,18.9835107100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-08301/"
917,GR13602,"granica KATO - MYSŁ (Wesoła)",50.1826892620,19.1004640794,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR13602/"
2898,2462011-12301,"Sucha Góra Poczta",50.4042506800,18.8714647200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-12301/"
4977,2465011-15902,"Tworzeń Leśna",50.3567051500,19.2770731200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-15902/"
7192,2470011-11401,"Larysz Jaworowa",50.1943606000,19.1332208900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-11401/"
5176,2408021-01501,"Mikołów Kolonia Wojewódzka",50.1611470000,18.9028942300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-01501/"
11110,2466011-16201,"Gliwice Warszawska Komisariat",50.3093506800,18.6806678500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-16201/"
1222,2470011-03702,"Janów Łokietka",50.2389159900,19.1142201200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-03702/"
911,GR12001,"granica IMIE - LĘDZ (Hołdunów)",50.1449403576,19.1552288657,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR12001/"
3055,2401011-06701,"Łagisza Fabryka",50.3418997000,19.1340791900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-06701/"
6944,2405042-01902,"Nieborowice Rybnicka",50.2235494200,18.6106407400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405042-01902/"
4403,2475011-04702,"Milowice Park Logistyczny",50.2873647400,19.1017961200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-04702/"
699,2463011-02701t,"Chorzów Wodociągi",50.3027587000,18.9348447100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-02701t/"
6811,2414042-01215,"Bojszowy Nowe Chrobok nż",50.0400431600,19.0759718200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414042-01215/"
4472,2469011-29501,"Zawodzie Centrum Przesiadkowe",50.2596801000,19.0643095700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-29501/"
10729,2408031-00701,"Orzesze II nż",50.1530221600,18.7951552600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408031-00701/"
1473,2401081-01303,"Sławków Kolejowa",50.2982496200,19.3702483100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401081-01303/"
4697,2478011-09301t,"Zabrze Urząd Stanu Cywilnego",50.3060863400,18.7737941500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-09301t/"
2180,2475011-12401t,"Sosnowiec Egzotarium",50.2834983300,19.1057872500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-12401t/"
7943,2413092-00201,"Laryszów I",50.4442274400,18.7795233500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-00201/"
10110,2475011-12101t,"Sosnowiec Stawiki",50.2743862300,19.1145035300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-12101t/"
6139,2477011-03801,"Mąkołowiec Pętla",50.1497498400,18.9696383200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-03801/"
1482,2471011-02402,"Kozłowa Góra",50.4127187600,18.9485454300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2471011-02402/"
4735,2478011-05101t,"Mikulczyce Pętla",50.3437932100,18.7695300500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2478011-05101t/"
4486,2469011-25801t,"Wełnowiec Kościół",50.2783497800,19.0208476700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-25801t/"
2726,2413041-07301,"Stare Tarnowice Pomorska",50.4425220300,18.8322306000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-07301/"
1102,2474011-03102,"Siemianowice Głowackiego nż",50.2999558100,19.0313184000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-03102/"
339,2470011-00801,"Brzezinka Fabryczna",50.1975110200,19.1499732300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-00801/"
10528,2469011-05302,"Giszowiec Adama",50.2193140000,19.0726351500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-05302/"
9127,2472011-02303t,"Chebzie Pętla",50.3006342800,18.8828599800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-02303t/"
3260,2413092-06101,"Wieszowa Kościół",50.3840699800,18.7540387900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-06101/"
95,2401011-00102,"Będzin 11 Listopada",50.3197849600,19.1299593200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-00102/"
809,2465011-03602t,"Gołonóg Manhattan",50.3316558300,19.2182037300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-03602t/"
4559,2469011-10502t,"Brynów Centrum Przesiadkowe",50.2269333800,18.9945077600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-10502t/"
89,2469011-20801,"Osiedle Tysiąclecia Piastów",50.2727169500,18.9824867200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-20801/"
3064,2401011-06902,"Łagisza Metalzbyt nż",50.3471306700,19.1687333300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-06902/"
6354,2477011-16702,"Urbanowice Pogodna",50.1130230000,19.0458050000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-16702/"
5071,2470011-08102,"Mysłowice Targ Miejski",50.2563423600,19.1327595500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-08102/"
5501,2469011-38102,"Kostuchna Granica nż",50.1752968600,19.0161907400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-38102/"
1860,2469011-11801,"Kolonia Wysockiego Woźniaków",50.2342427200,19.0700387700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-11801/"
11737,2463011-00202t,"Chorzów AKS",50.2902616100,18.9636194400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-00202t/"
5369,2469011-32401,"Wełnowiec GPP BUSINESS PARK",50.2830321500,19.0277457000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-32401/"
5085,2474011-01501,"Michałkowice Domina nż",50.3202576300,18.9995717700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-01501/"
721,2405032-01001,"Przyszowice Przejazd Kolejowy nż",50.2363056100,18.7363290500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405032-01001/"
6460,2408021-07002,"Mokre Kolonia",50.1714625900,18.8780677100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-07002/"
10746,2408031-02602,"Królówka Czarnieckiego nż",50.0799328800,18.7873983100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408031-02602/"
2553,2475011-13401,"Sosnowiec Rondo Ludwik",50.2731726600,19.1452371800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-13401/"
474,2477011-01403,"Czułów Katowicka",50.1411596300,18.9957523100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-01403/"
3040,2462011-08101,"Łagiewniki Targowisko",50.3203877900,18.9258539400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-08101/"
2520,2408021-03702,"Reta Wyzwolenia",50.1764580800,18.8934743100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-03702/"
6169,2477011-04802,"Tychy Dworzec PKP",50.1362979900,18.9652609600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-04802/"
8010,2465011-22401,"Pogoria III Graniczna",50.3392059500,19.1992676000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-22401/"
3347,2465011-17001,"Ząbkowice Dom Kultury",50.3750993000,19.2675316600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-17001/"
7267,2469011-33801,"Kostuchna Cmentarz",50.1883022500,18.9886283600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-33801/"
8497,2401052-05301,"Toporowice Dąbrowska",50.4182570700,19.1653001000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401052-05301/"
4539,2463011-05101,"Chorzów Racławicka",50.2820243500,18.9491569700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-05101/"
1300,2472011-08702,"Ruda Klary",50.2991951000,18.8451730900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-08702/"
1136,2472011-03402,"Halemba Kopalnia",50.2401377100,18.8556933400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-03402/"
6070,2405021-02002,"Pyskowice Ośrodek Zdrowia",50.3889618100,18.6176788500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405021-02002/"
4671,2472011-09101,"Ruda Osiedle Stare",50.3224085800,18.8570177300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2472011-09101/"
10034,2401011-10701,"Łagisza Podleśna nż",50.3521002800,19.1769495600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-10701/"
3165,2465011-16101,"Ujejsce Górka",50.3880554900,19.2421890500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-16101/"
748,2469011-05502,"Giszowiec Szyb Roździeński",50.2226158800,19.0756392200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-05502/"
3167,2465011-16601,"Ujejsce Kościół",50.3915474100,19.2412817200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-16601/"
2483,2413092-07101,"Ptakowice Wyzwolenia nż",50.4159969700,18.7768196800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-07101/"
2510,2465011-10302t,"Reden",50.3250914400,19.2030545200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-10302t/"
5304,2401011-03002,"Będzin Zamek",50.3253146700,19.1276993200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-03002/"
6004,2463011-02103,"Chorzów Teatr Rozrywki",50.2954872900,18.9558732300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-02103/"
5374,2465011-18303,"Ząbkowice Starosiedle",50.3637120000,19.2798260000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-18303/"
6385,2414011-02102,"Bieruń Osiedle Wygoda",50.1023558600,19.0634619900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414011-02102/"
1891,2475011-06402,"Niwka Szybowa",50.2444193100,19.1707456100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2475011-06402/"
2942,2466011-04602,"Osiedle Kopernika Myśliwska",50.3161623600,18.6661539200,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2466011-04602/"
6041,2405064-00502,"Sośnicowice Osiedle",50.2788811500,18.5364997000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405064-00502/"
8698,2477011-14901,"Tychy Marii Konopnickiej",50.1370475500,18.9688658500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-14901/"
3185,2474011-05301,"Węzłowiec Jagiełły",50.3029025700,18.9990785600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-05301/"
2536,2413031-01202,"Rojca Nieznanego Żołnierza",50.3870815800,18.8992901800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413031-01202/"
1710,2462011-09701,"Miechowice Zjednoczenia",50.3650310400,18.8525176000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-09701/"
6236,2477011-10801,"Tychy Jana Pawła II",50.1147784100,18.9831566600,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-10801/"
3953,2412015-02201,"Stanowice Szkoła",50.1279171800,18.6667525500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2412015-02201/"
4393,2401011-02202,"Będzin Słowiańska",50.3085120100,19.1374695000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-02202/"
6224,2477011-04602,"Suble Działki",50.1153975900,18.9583730400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-04602/"
4387,2401011-02501,"Będzin Szybowa",50.3104472600,19.1318964900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401011-02501/"
1067,2401062-02401,"Gródków Grodziecka",50.3621535100,19.1059267300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401062-02401/"
5062,GR16001,"granica DĄBR - PSAR (Ratanice)",50.3828355542,19.1830102430,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR16001/"
8042,GR27002,"granica GLIW - ZABR (DTŚ)",50.2846111975,18.7446123827,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR27002/"
3735,2413092-00102,"Laryszów Skrzyżowanie nż",50.4310638900,18.7788436400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413092-00102/"
608,2401042-01101,"Dobieszowice Młyńska nż",50.4002225100,19.0210401800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401042-01101/"
7454,2413041-00107,"Tarnowskie Góry Dworzec",50.4475062200,18.8632619100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-00107/"
87,2469011-21001,"Osiedle Tysiąclecia Zawiszy Czarnego",50.2768547800,18.9764725900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-21001/"
4170,2470011-05402,"Ławki Plebiscytowa",50.1779422000,19.1173314800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-05402/"
2897,2462011-12202,"Sucha Góra Dolomity nż",50.4103909900,18.8681066000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-12202/"
3152,2401042-04102,"Twardowice Remiza",50.4184398300,19.0872764900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401042-04102/"
5551,2401031-03901,"Wojkowice Akacjowa",50.3637851500,19.0295266800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401031-03901/"
3788,2413041-02401,"Pniowiec Gospoda",50.4954832300,18.8146281000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2413041-02401/"
1458,2470011-04001,"Kosztowy Dzióbka",50.1915101900,19.1626301000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2470011-04001/"
2274,2469011-23304,"Piotrowice Skrzyżowanie",50.2085143600,18.9753138800,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-23304/"
2072,2471011-02701,"Osiedle Powstańców",50.3637954200,18.9903342500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2471011-02701/"
6708,2414011-02802,"Bieruń Ściernie",50.0837125400,19.1325342400,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2414011-02802/"
6378,2477011-17401,"Wartogłowiec Szkoła",50.1249720000,19.0210460000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2477011-17401/"
4527,2469011-27402t,"Załęże Pośpiecha",50.2631780900,19.0047538000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-27402t/"
3233,2469011-25701t,"Wełnowiec Gnieźnieńska",50.2832309600,19.0191840900,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-25701t/"
7443,2465011-23601,"Gołonóg 11 Listopada",50.3296020000,19.2245590000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-23601/"
3366,2465011-17701,"Pogoria I Żeglarska nż",50.3542973200,19.2479037300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-17701/"
1941,2463011-04002,"Chorzów Młodzieżowa",50.2902646300,18.9588940100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2463011-04002/"
107,2465011-00802,"Dąbrowa Górnicza Aleja Róż",50.3219058000,19.1956949000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2465011-00802/"
10916,2408021-06002,"Borowa Wieś Strażacka",50.2259353900,18.8314509100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2408021-06002/"
2777,2462011-11001,"Stolarzowice Rokitnicka",50.3851545700,18.8156104000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2462011-11001/"
1054,2401081-00702,"Groniec nż",50.2848663000,19.3213838300,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2401081-00702/"
912,GR07101,"granica CHOR - KATO (Kochłowicka)",50.2553478328,18.9575041324,"https://rj.transportgzm.pl/v2/rozklady/przystanek/GR07101/"
7925,2405011-02102,"Szczygłowice Kopalnia",50.1928319000,18.6331108000,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2405011-02102/"
1799,2469011-16701,"Murcki Rynek",50.1979938700,19.0432488700,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-16701/"
1894,2474011-04001,"Siemianowice Nowy Świat",50.3096042000,19.0165662500,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2474011-04001/"
8074,2469011-37402,"Giszowiec Kolista Stacja Paliw",50.2252929100,19.0614235100,"https://rj.transportgzm.pl/v2/rozklady/przystanek/2469011-37402/"
